 @relation BaseImagens

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute x41 numeric
@attribute x42 numeric
@attribute x43 numeric
@attribute x44 numeric
@attribute x45 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute x48 numeric
@attribute x49 numeric
@attribute x50 numeric
@attribute x51 numeric
@attribute x52 numeric
@attribute x53 numeric
@attribute x54 numeric
@attribute x55 numeric
@attribute x56 numeric
@attribute x57 numeric
@attribute x58 numeric
@attribute x59 numeric
@attribute x60 numeric
@attribute x61 numeric
@attribute x62 numeric
@attribute x63 numeric
@attribute x64 numeric
@attribute x65 numeric
@attribute x66 numeric
@attribute x67 numeric
@attribute x68 numeric
@attribute x69 numeric
@attribute x70 numeric
@attribute x71 numeric
@attribute x72 numeric
@attribute x73 numeric
@attribute x74 numeric
@attribute x75 numeric
@attribute x76 numeric
@attribute x77 numeric
@attribute x78 numeric
@attribute x79 numeric
@attribute x80 numeric
@attribute x81 numeric
@attribute x82 numeric
@attribute x83 numeric
@attribute x84 numeric
@attribute x85 numeric
@attribute x86 numeric
@attribute x87 numeric
@attribute x88 numeric
@attribute x89 numeric
@attribute x90 numeric
@attribute x91 numeric
@attribute x92 numeric
@attribute x93 numeric
@attribute x94 numeric
@attribute x95 numeric
@attribute x96 numeric
@attribute x97 numeric
@attribute x98 numeric
@attribute x99 numeric
@attribute x100 numeric
@attribute x101 numeric
@attribute x102 numeric
@attribute x103 numeric
@attribute x104 numeric
@attribute x105 numeric
@attribute x106 numeric
@attribute x107 numeric
@attribute x108 numeric
@attribute x109 numeric
@attribute x110 numeric
@attribute x111 numeric
@attribute x112 numeric
@attribute x113 numeric
@attribute x114 numeric
@attribute x115 numeric
@attribute x116 numeric
@attribute x117 numeric
@attribute x118 numeric
@attribute x119 numeric
@attribute x120 numeric
@attribute x121 numeric
@attribute x122 numeric
@attribute x123 numeric
@attribute x124 numeric
@attribute x125 numeric
@attribute x126 numeric
@attribute x127 numeric
@attribute x128 numeric
@attribute x129 numeric
@attribute x130 numeric
@attribute x131 numeric
@attribute x132 numeric
@attribute x133 numeric
@attribute x134 numeric
@attribute x135 numeric
@attribute x136 numeric
@attribute x137 numeric
@attribute x138 numeric
@attribute x139 numeric
@attribute x140 numeric
@attribute x141 numeric
@attribute x142 numeric
@attribute x143 numeric
@attribute x144 numeric
@attribute x145 numeric
@attribute x146 numeric
@attribute x147 numeric
@attribute x148 numeric
@attribute x149 numeric
@attribute x150 numeric
@attribute x151 numeric
@attribute x152 numeric
@attribute x153 numeric
@attribute x154 numeric
@attribute x155 numeric
@attribute x156 numeric
@attribute x157 numeric
@attribute x158 numeric
@attribute x159 numeric
@attribute x160 numeric
@attribute x161 numeric
@attribute x162 numeric
@attribute x163 numeric
@attribute x164 numeric
@attribute x165 numeric
@attribute x166 numeric
@attribute x167 numeric
@attribute x168 numeric

Cisto_T1_1.jpg,cisto

@attribute class {Cisto,Lesao_Benigna,Lesao_Maligna,Sem_Lesao}
@data
 0.36082, 0.44573, 0.56316, 0.74842, 0.39335, 0.80526, 0.39249, 0.54534, 0.57149, 0.44898, 0.61144, 0.39418, 0.64446, 0.35577, 0.50306, 0.57194, 0.74843, 0.41350, 0.80513, 0.38726, 0.54488, 0.57052, 0.50690, 0.59278, 0.41030, 0.71577, 0.36408, 0.56896, 0.58332, 0.74845, 0.44087, 0.80463, 0.38844, 0.53241, 0.55442, 0.57189, 0.55653, 0.39645, 0.65558, 0.35652, 0.49901, 0.57012, 0.74847, 0.40268, 0.80414, 0.38784, 0.54301, 0.56734, 0.50349, 0.60527, 0.41294, 0.71589, 0.79501, 0.93527, 0.70197, 0.33791, 0.52826, 0.35583, 0.63744, 0.36132, 0.53347, 0.07231, 0.29972, 0.40331, 0.68096, 0.39475, 0.69207, 0.68163, 0.05768, 0.04029, 0.25157, 0.13697, 0.36880, 0.68943, 0.62371, 0.41626, 0.76532, 0.79121, 0.21744, 0.68427, 0.61460, 0.23838, 0.44657, 0.24040, 0.54780, 0.77975, 0.25033, 0.57934, 0.61398, 0.71690, 0.79047, 0.47716, 0.42289, 0.80064, 0.52202, 0.31668, 0.90394, 0.52743, 0.67926, 0.54393, 0.57933, 0.56896, 0.71741, 0.78734, 0.50427, 0.43508, 0.67846, 0.57721, 0.31500, 0.93754, 0.54528, 0.65195, 0.58833, 0.57931, 0.57431, 0.71830, 0.78494, 0.47729, 0.43728, 0.66588, 0.55142, 0.30343, 0.90642, 0.51875, 0.69688, 0.46464, 0.57930, 0.53480, 0.71843, 0.78700, 0.51090, 0.44651, 0.69322, 0.62431, 0.31871, 0.94092, 0.29005, 0.60602, 0.24682, 0.62034, 0.37831, 0.30784, 0.60131, 0.29136, 0.12714, 0.57588, 0.57499, 0.44989, 0.20305, 0.36960, 0.19245, 0.56318, 0.11841, 0.53187, 0.47958, 0.37187, 0.72413, 0.40811, 0.77622, 0.53572, 0.42612, 0.61238, 0.21734, 0.25844, 0.53944, 0.15632, 0.51005, 0.49681,Lesao_Maligna
 0.37209, 0.47157, 0.66846, 0.58061, 0.53033, 0.65984, 0.64993, 0.52642, 0.53553, 0.47864, 0.50849, 0.33446, 0.60799, 0.36926, 0.53738, 0.67670, 0.58062, 0.54201, 0.65980, 0.64731, 0.52491, 0.53115, 0.54673, 0.48420, 0.34141, 0.67452, 0.37366, 0.61657, 0.68153, 0.58063, 0.54331, 0.65958, 0.64657, 0.51580, 0.52344, 0.62334, 0.47199, 0.33855, 0.62634, 0.36979, 0.53579, 0.67365, 0.58063, 0.51279, 0.65936, 0.64795, 0.52441, 0.53098, 0.54526, 0.51946, 0.34784, 0.67968, 0.92988, 0.47753, 0.54297, 0.43633, 0.47847, 0.50675, 0.49278, 0.20512, 0.04196, 0.41021, 0.23171, 0.84959, 0.57748, 0.63192, 0.36340, 0.64418, 0.01774, 0.11499, 0.21215, 0.26346, 0.36559, 0.62220, 0.73311, 0.50599, 0.62572, 0.70572, 0.03588, 0.80397, 0.30712, 0.47655, 0.46975, 0.42867, 0.61943, 0.58819, 0.39355, 0.43427, 0.69877, 0.59119, 0.69407, 0.40776, 0.36497, 0.61566, 0.43110, 0.30861, 0.86490, 0.59685, 0.54463, 0.63390, 0.43426, 0.64726, 0.59179, 0.68842, 0.43809, 0.38070, 0.55745, 0.49798, 0.32682, 0.91073, 0.61107, 0.54013, 0.63055, 0.43425, 0.64063, 0.59218, 0.67848, 0.41526, 0.38579, 0.56568, 0.48860, 0.32848, 0.87783, 0.59190, 0.55795, 0.55565, 0.43425, 0.62140, 0.59224, 0.68864, 0.44337, 0.38911, 0.56799, 0.53471, 0.32097, 0.91332, 0.13165, 0.50796, 0.35953, 0.24481, 0.38749, 0.46883, 0.29143, 0.39543, 0.06984, 1.00000, 0.36879, 0.80968, 0.12934, 0.63459, 0.06925, 0.63007, 0.30175, 0.21756, 0.91818, 0.23819, 0.67370, 0.39666, 0.45067, 1.00000, 0.16188, 0.84109, 0.04776, 0.27196, 0.08125, 0.38191, 0.18580, 0.62599,Lesao_Maligna
 0.19185, 0.10538, 0.89679, 0.46135, 0.51615, 0.53199, 0.41135, 0.65414, 0.62541, 0.10480, 0.44988, 0.33188, 0.87638, 0.19192, 0.09272, 0.91964, 0.46135, 0.52576, 0.53199, 0.41534, 0.65552, 0.61752, 0.09022, 0.42734, 0.34960, 0.90930, 0.19901, 0.08364, 0.93500, 0.46135, 0.55879, 0.53208, 0.41414, 0.64663, 0.61455, 0.08246, 0.40968, 0.34518, 0.89007, 0.19462, 0.08808, 0.92290, 0.46135, 0.51337, 0.53217, 0.41796, 0.65062, 0.61114, 0.08572, 0.44359, 0.34884, 0.90751, 0.77238, 0.54938, 0.58885, 0.18755, 0.68391, 0.38479, 0.59911, 0.21756, 0.62780, 0.28993, 0.37392, 0.45374, 0.68966, 0.46348, 0.56276, 0.39168, 0.46181, 0.08197, 0.33808, 0.30879, 0.09716, 0.87893, 0.56688, 0.71812, 0.72626, 0.36000, 0.23409, 0.48786, 0.66257, 0.61836, 0.56436, 0.43989, 0.56126, 0.74409, 0.17805, 0.48392, 0.54934, 0.64670, 0.67691, 0.48815, 0.45878, 0.74707, 0.60420, 0.44520, 0.94394, 0.54295, 0.66953, 0.38032, 0.48392, 0.52285, 0.64720, 0.66281, 0.51658, 0.46547, 0.65421, 0.64102, 0.43986, 0.96366, 0.56545, 0.58824, 0.53997, 0.48387, 0.51681, 0.64884, 0.67641, 0.48512, 0.46413, 0.58818, 0.61105, 0.40202, 0.93997, 0.53991, 0.69394, 0.30665, 0.48389, 0.49328, 0.64822, 0.66076, 0.52198, 0.47474, 0.67660, 0.68144, 0.43809, 0.96471, 0.54204, 0.89358, 0.73001, 0.30169, 0.37007, 0.25702, 0.24338, 0.21727, 0.33547, 0.25150, 0.34302, 0.23197, 0.42984, 0.20929, 0.39951, 0.52374, 0.11575, 0.23819, 0.14122, 0.39964, 0.22318, 0.09856, 0.25428, 0.26792, 0.52896, 0.21289, 0.54051, 0.15249, 0.50445, 0.67481, 0.20928, 0.21618,Lesao_Maligna
 0.28290, 0.11244, 0.86162, 0.66484, 0.47530, 0.72381, 0.28267, 0.55000, 0.52821, 0.11145, 0.48646, 0.27924, 0.71726, 0.27954, 0.10012, 0.88638, 0.66484, 0.49724, 0.72392, 0.28419, 0.54964, 0.52003, 0.09722, 0.44042, 0.29697, 0.76774, 0.29094, 0.09164, 0.90524, 0.66484, 0.54815, 0.72386, 0.28309, 0.53505, 0.50948, 0.09041, 0.40718, 0.27336, 0.72632, 0.28450, 0.09501, 0.89033, 0.66484, 0.49745, 0.72379, 0.28485, 0.54086, 0.51194, 0.09252, 0.45510, 0.29082, 0.76322, 0.74962, 0.84360, 0.54273, 0.17575, 0.74530, 0.38518, 0.70071, 0.09978, 0.70591, 0.19639, 0.27897, 0.26988, 0.78117, 0.42647, 0.65625, 0.29451, 0.52476, 0.21441, 0.40388, 0.27479, 0.40714, 1.00000, 0.54503, 0.72777, 0.65105, 0.53469, 0.47794, 0.45701, 0.69593, 0.53833, 0.54428, 0.21332, 0.51892, 0.74155, 0.18354, 0.51950, 0.50917, 0.66506, 0.67901, 0.52586, 0.49294, 0.73657, 0.65325, 0.47540, 0.95934, 0.49958, 0.67463, 0.37269, 0.51949, 0.48014, 0.66550, 0.66344, 0.55198, 0.50009, 0.65081, 0.69371, 0.46892, 0.97481, 0.52332, 0.56332, 0.59294, 0.51946, 0.49207, 0.66679, 0.68158, 0.52054, 0.49602, 0.56070, 0.64406, 0.42309, 0.95481, 0.49961, 0.64600, 0.39913, 0.51947, 0.46845, 0.66623, 0.67428, 0.55405, 0.50503, 0.62392, 0.71508, 0.45138, 0.97419, 0.45623, 0.69540, 0.47125, 0.17291, 0.34324, 0.22646, 0.05741, 0.20987, 0.38105, 0.24754, 0.80273, 0.04267, 0.36092, 0.25002, 0.71789, 0.25462, 0.33903, 0.66944, 0.15184, 0.43946, 0.30115, 0.30417, 0.67034, 0.04258, 0.80501, 0.03913, 0.96016, 0.12203, 0.17971, 0.19459, 0.68341, 0.39170,Lesao_Maligna
 0.22863, 0.63253, 0.63311, 0.25062, 0.53737, 0.33367, 0.83894, 0.60913, 0.59599, 0.64218, 0.49141, 0.47790, 0.96080, 0.23105, 0.71613, 0.64661, 0.25062, 0.55853, 0.33366, 0.83553, 0.60604, 0.58533, 0.72875, 0.44921, 0.49567, 0.97295, 0.23418, 0.76194, 0.67866, 0.25062, 0.56391, 0.33360, 0.83750, 0.59768, 0.58174, 0.77044, 0.44344, 0.50330, 0.96584, 0.23081, 0.72529, 0.63760, 0.25063, 0.51927, 0.33354, 0.83596, 0.60633, 0.58622, 0.73784, 0.49313, 0.51009, 0.97391, 0.83526, 0.10945, 0.35545, 0.41174, 0.47837, 0.57699, 0.31655, 0.52735, 0.05698, 0.31924, 0.33050, 0.79708, 0.59822, 0.55009, 0.37871, 0.40843, 0.03630, 0.19152, 0.57648, 0.40532, 0.56269, 0.58033, 0.61561, 0.38159, 0.45296, 0.47660, 0.23914, 0.51776, 0.49899, 0.22290, 0.45171, 0.45835, 0.75169, 0.37588, 0.55948, 0.31966, 0.85086, 0.40140, 0.54591, 0.25925, 0.22716, 0.41024, 0.21543, 0.16143, 0.63806, 0.74598, 0.30135, 0.92784, 0.31965, 0.82816, 0.40214, 0.55724, 0.27018, 0.23511, 0.33047, 0.24647, 0.15845, 0.70406, 0.75034, 0.31899, 0.85881, 0.31965, 0.82667, 0.40227, 0.53440, 0.25897, 0.23879, 0.36583, 0.24024, 0.18036, 0.65382, 0.73850, 0.33261, 0.78682, 0.31966, 0.79894, 0.40215, 0.55329, 0.27827, 0.24537, 0.35820, 0.29091, 0.16245, 0.72009, 0.24860, 0.38597, 0.56699, 0.50091, 0.39757, 0.61908, 0.33106, 0.53673, 0.30308, 0.53620, 0.14412, 0.79400, 0.12556, 0.24355, 0.19397, 0.52276, 0.19282, 0.36924, 0.47326, 0.60126, 0.55419, 0.36509, 0.45868, 0.58204, 0.45738, 0.65908, 0.14473, 0.43719, 0.15433, 0.66870, 0.24925, 0.60825,Lesao_Maligna
 0.34628, 0.04844, 0.94757, 0.70441, 0.74934, 0.76403, 0.36836, 0.53715, 0.50680, 0.04888, 0.27035, 0.27045, 0.57535, 0.35318, 0.02741, 0.97023, 0.70440, 0.81384, 0.76434, 0.37172, 0.53043, 0.48708, 0.02717, 0.18788, 0.26345, 0.61535, 0.35642, 0.01790, 0.97827, 0.70437, 0.83647, 0.76512, 0.36889, 0.52658, 0.48975, 0.01860, 0.16988, 0.26880, 0.58454, 0.35472, 0.03265, 0.96516, 0.70435, 0.75124, 0.76590, 0.37176, 0.53100, 0.48896, 0.03222, 0.25859, 0.27604, 0.62500, 0.86800, 0.86694, 0.52357, 0.46525, 0.82362, 0.48558, 0.55089, 0.07846, 0.50876, 0.00056, 0.02865, 0.07487, 0.64968, 0.30305, 0.48298, 0.22530, 0.20666, 0.11037, 0.05066, 0.27851, 0.30588, 0.75385, 0.54409, 0.46555, 0.48862, 0.39108, 0.44695, 0.16616, 0.49326, 0.39747, 0.26552, 0.15087, 0.71096, 0.38151, 0.26835, 0.19951, 0.72997, 0.30783, 0.31404, 0.32839, 0.31648, 0.39834, 0.39379, 0.57197, 0.88138, 0.70384, 0.28745, 0.52794, 0.19952, 0.72118, 0.30796, 0.31255, 0.33752, 0.32089, 0.29561, 0.41230, 0.58615, 0.91217, 0.71616, 0.26194, 0.57491, 0.19950, 0.70317, 0.30889, 0.31106, 0.32194, 0.32478, 0.28773, 0.40549, 0.57742, 0.88350, 0.68884, 0.36834, 0.27559, 0.19950, 0.66745, 0.30895, 0.29647, 0.35061, 0.33860, 0.37343, 0.48684, 0.63237, 0.92268, 0.19637, 0.57030, 0.31043, 0.17892, 0.10903, 0.19005, 0.11600, 0.30738, 0.02543, 0.07864, 0.09375, 0.05701, 0.09504, 0.23590, 0.26476, 0.49474, 0.07052, 0.56680, 0.16123, 0.22307, 0.44710, 0.13757, 0.43559, 0.00000, 0.41193, 0.13931, 0.10056, 0.01986, 0.03546, 0.10126, 0.28571, 0.44689,Lesao_Maligna
 0.23516, 0.05992, 0.94693, 0.56007, 0.69071, 0.63836, 0.47624, 0.65721, 0.62395, 0.06020, 0.33621, 0.31902, 0.74495, 0.24242, 0.04643, 0.96456, 0.56008, 0.75607, 0.63827, 0.48225, 0.64731, 0.60292, 0.04621, 0.25503, 0.31040, 0.78383, 0.24385, 0.04398, 0.96922, 0.56005, 0.77694, 0.63912, 0.47924, 0.64338, 0.60644, 0.04476, 0.23777, 0.31791, 0.75704, 0.24348, 0.05489, 0.95770, 0.56002, 0.69006, 0.63997, 0.48341, 0.64726, 0.60599, 0.05447, 0.32588, 0.32553, 0.79186, 0.85139, 0.78892, 0.45803, 0.31760, 0.71807, 0.56769, 0.67745, 0.14114, 0.43616, 0.10286, 0.04853, 0.05623, 0.72669, 0.38808, 0.54120, 0.24519, 0.25126, 0.20713, 0.16837, 0.58819, 0.15300, 0.76408, 0.45605, 0.43846, 0.39413, 0.34018, 0.48621, 0.13525, 0.58821, 0.33437, 0.35051, 0.16856, 0.68756, 0.45151, 0.28448, 0.23811, 0.68556, 0.37028, 0.41270, 0.35135, 0.33763, 0.46599, 0.45086, 0.50423, 0.88268, 0.68002, 0.34330, 0.60233, 0.23811, 0.69303, 0.37062, 0.41528, 0.36109, 0.33484, 0.35071, 0.44988, 0.48401, 0.90715, 0.69727, 0.30866, 0.67387, 0.23808, 0.68950, 0.37228, 0.41366, 0.34013, 0.33444, 0.33397, 0.42439, 0.46000, 0.87120, 0.66570, 0.43116, 0.34754, 0.23808, 0.63833, 0.37262, 0.39857, 0.37649, 0.35349, 0.43513, 0.52359, 0.52780, 0.91884, 0.33617, 0.70892, 0.47684, 0.20470, 0.17602, 0.23467, 0.22808, 0.43923, 0.01822, 0.03057, 0.08979, 0.11491, 0.22001, 0.08001, 0.32310, 0.43534, 0.02858, 0.41498, 0.13660, 0.23732, 0.52813, 0.31643, 0.19364, 0.03130, 0.42926, 0.00000, 0.17764, 0.32040, 0.30830, 0.27645, 0.19855, 0.42196,Lesao_Maligna
 0.14757, 0.84764, 0.34520, 0.33715, 0.36920, 0.43982, 0.55645, 0.78383, 0.76954, 0.85371, 0.62635, 0.63077, 0.99319, 0.15311, 0.86973, 0.42081, 0.33715, 0.42016, 0.43993, 0.54812, 0.77526, 0.74949, 0.87742, 0.56174, 0.63236, 0.99582, 0.15616, 0.86148, 0.50808, 0.33715, 0.46041, 0.43973, 0.55578, 0.76697, 0.74471, 0.86694, 0.52931, 0.65270, 0.99408, 0.15295, 0.89014, 0.39910, 0.33716, 0.38867, 0.43954, 0.54614, 0.77458, 0.74821, 0.89775, 0.59389, 0.64582, 0.99599, 0.69833, 0.44923, 0.50633, 0.11213, 0.77571, 0.43152, 0.72906, 0.46183, 0.43727, 0.12212, 0.06466, 0.35487, 0.62373, 0.43095, 0.53237, 0.09924, 0.37081, 0.42681, 0.27832, 0.64355, 1.00000, 0.58970, 0.19721, 0.45455, 0.26195, 0.62660, 0.30331, 0.23262, 0.60994, 0.46578, 0.51729, 0.26456, 0.62002, 0.55227, 0.36166, 0.46355, 0.73076, 0.53546, 0.61074, 0.39125, 0.35312, 0.58726, 0.36853, 0.30095, 0.85167, 0.60624, 0.42216, 0.77041, 0.46354, 0.70746, 0.53603, 0.62346, 0.40474, 0.36380, 0.44360, 0.40306, 0.29700, 0.89554, 0.61561, 0.39376, 0.81514, 0.46354, 0.69856, 0.53613, 0.61223, 0.38797, 0.36881, 0.42908, 0.39964, 0.30257, 0.86012, 0.60042, 0.45459, 0.64242, 0.46354, 0.68214, 0.53642, 0.61909, 0.41164, 0.37292, 0.47403, 0.43767, 0.29638, 0.89944, 0.28035, 0.46941, 0.57001, 0.69737, 0.39895, 0.67526, 0.63731, 0.23292, 0.54638, 0.37080, 0.71880, 0.36682, 0.12145, 0.12668, 0.46419, 0.30503, 0.32149, 0.70493, 0.46460, 0.17176, 0.32610, 0.63143, 0.71708, 0.44409, 0.53569, 0.33486, 0.30141, 0.15230, 0.32004, 0.46574, 0.80713, 0.24102,Lesao_Maligna
 0.16750, 0.88898, 0.29150, 0.38443, 0.36840, 0.48166, 0.52907, 0.75443, 0.73905, 0.89499, 0.61692, 0.61539, 0.99073, 0.17089, 0.92420, 0.36449, 0.38443, 0.39207, 0.48171, 0.51923, 0.75145, 0.72594, 0.93037, 0.58106, 0.62837, 0.99452, 0.17473, 0.92255, 0.45603, 0.38443, 0.43013, 0.48151, 0.52781, 0.74164, 0.71972, 0.92669, 0.55144, 0.64511, 0.99221, 0.17144, 0.93603, 0.34789, 0.38444, 0.37994, 0.48129, 0.51801, 0.74802, 0.72067, 0.94296, 0.59352, 0.63478, 0.99445, 0.69346, 0.55228, 0.40058, 0.17334, 0.71143, 0.46380, 0.70838, 0.31045, 0.64988, 0.04835, 0.14984, 0.37235, 0.75382, 0.37742, 0.48555, 0.30200, 0.21303, 0.21487, 0.64666, 0.55815, 0.61977, 0.63026, 0.35460, 0.29057, 0.37194, 0.55091, 0.20557, 0.19071, 0.42506, 0.37726, 0.37799, 0.26001, 0.61459, 0.56715, 0.38378, 0.49369, 0.73290, 0.56868, 0.65384, 0.39530, 0.35517, 0.60359, 0.36661, 0.27386, 0.84580, 0.59850, 0.45715, 0.75783, 0.49368, 0.69697, 0.56929, 0.66336, 0.41375, 0.36967, 0.47916, 0.41560, 0.27901, 0.89504, 0.60918, 0.44673, 0.76347, 0.49369, 0.68797, 0.56916, 0.64931, 0.39549, 0.37423, 0.48217, 0.41118, 0.28597, 0.85838, 0.59503, 0.48153, 0.64711, 0.49368, 0.67998, 0.56941, 0.66095, 0.41745, 0.37518, 0.50270, 0.43750, 0.26765, 0.89529, 0.23658, 0.50328, 0.44162, 0.90760, 0.38810, 0.67317, 0.87633, 0.32072, 0.39659, 0.60460, 0.58501, 0.61704, 0.06800, 0.20547, 0.07503, 0.52381, 0.32701, 0.68101, 0.55028, 0.37848, 0.51466, 0.69725, 0.78766, 0.59966, 0.47994, 0.69062, 0.21909, 0.43931, 0.37759, 0.73127, 0.71646, 0.68652,Lesao_Maligna
 0.14790, 0.85589, 0.29144, 0.33164, 0.38988, 0.43108, 0.49960, 0.77808, 0.76315, 0.86256, 0.60909, 0.70297, 0.99631, 0.15327, 0.90139, 0.35545, 0.33164, 0.41919, 0.43111, 0.48932, 0.77012, 0.74599, 0.90884, 0.56408, 0.70876, 0.99787, 0.15645, 0.86829, 0.46738, 0.33165, 0.47295, 0.43081, 0.49905, 0.76071, 0.73923, 0.87412, 0.51651, 0.73558, 0.99693, 0.15397, 0.91805, 0.33498, 0.33166, 0.39311, 0.43051, 0.48791, 0.76798, 0.74295, 0.92562, 0.59047, 0.72308, 0.99794, 0.66306, 0.59652, 0.32777, 0.15992, 0.61787, 0.51776, 0.73485, 0.15192, 0.59887, 0.11929, 0.18936, 0.24691, 0.68807, 0.25441, 0.52990, 0.17368, 0.04291, 0.24868, 0.53003, 0.59556, 0.71317, 0.47862, 0.26852, 0.24189, 0.33269, 0.53245, 0.05336, 0.07536, 0.18014, 0.39643, 0.43548, 0.21199, 0.60198, 0.60827, 0.30152, 0.48635, 0.72332, 0.54206, 0.62706, 0.39492, 0.35297, 0.64682, 0.37706, 0.30093, 0.84496, 0.58512, 0.47885, 0.67914, 0.48634, 0.69355, 0.54266, 0.63551, 0.40819, 0.36350, 0.50274, 0.41579, 0.30273, 0.89012, 0.59760, 0.43487, 0.75867, 0.48635, 0.69139, 0.54258, 0.62986, 0.39027, 0.36661, 0.47104, 0.40527, 0.29770, 0.85100, 0.58005, 0.50235, 0.57775, 0.48634, 0.67089, 0.54278, 0.63305, 0.41396, 0.37105, 0.52427, 0.44535, 0.29755, 0.89262, 0.25415, 0.58261, 0.20990, 0.80162, 0.42916, 0.44152, 0.66761, 0.25317, 0.24391, 0.57725, 0.27733, 0.56804, 0.06259, 0.15562, 0.08856, 0.54043, 0.34356, 0.58345, 0.47711, 0.27365, 0.48791, 0.60677, 0.65088, 0.45316, 0.46389, 0.72608, 0.06480, 0.30495, 0.02440, 0.38558, 0.84656, 0.68615,Lesao_Maligna
 0.26628, 0.48928, 0.65561, 0.51962, 0.45286, 0.60769, 0.64851, 0.63361, 0.64125, 0.49414, 0.56388, 0.37471, 0.74358, 0.26501, 0.58139, 0.64935, 0.51962, 0.45057, 0.60768, 0.64408, 0.63723, 0.63852, 0.58743, 0.56625, 0.39142, 0.80502, 0.26896, 0.62440, 0.67711, 0.51962, 0.47652, 0.60788, 0.64545, 0.62872, 0.62942, 0.62881, 0.53743, 0.38779, 0.76354, 0.26695, 0.58167, 0.64483, 0.51961, 0.43474, 0.60809, 0.64465, 0.63418, 0.63384, 0.58831, 0.58622, 0.39440, 0.80466, 0.85790, 0.66378, 0.60733, 0.29990, 0.54558, 0.50622, 0.72189, 0.03743, 0.02120, 0.25951, 0.20952, 0.50685, 0.37478, 0.44238, 0.43433, 0.43669, 0.23795, 0.08458, 0.26681, 0.10144, 0.71180, 0.49259, 0.41215, 0.60241, 0.50742, 0.86413, 0.03247, 0.20581, 0.22575, 0.29502, 0.20555, 0.30346, 0.63565, 0.74588, 0.28761, 0.50008, 0.70992, 0.66653, 0.78876, 0.38897, 0.34715, 0.78597, 0.40301, 0.22515, 0.81768, 0.61214, 0.68730, 0.51934, 0.50008, 0.65006, 0.66664, 0.77824, 0.41971, 0.36495, 0.70665, 0.47193, 0.25451, 0.87726, 0.62680, 0.65912, 0.56471, 0.50008, 0.65071, 0.66680, 0.77635, 0.39594, 0.36774, 0.68670, 0.45685, 0.24432, 0.83411, 0.60461, 0.69694, 0.45532, 0.50007, 0.62319, 0.66696, 0.77911, 0.42498, 0.37420, 0.71378, 0.51103, 0.25270, 0.88196, 0.40902, 0.41951, 0.63516, 0.66683, 0.35890, 0.52537, 0.58981, 0.33831, 0.13713, 0.36573, 0.58021, 0.61632, 0.13525, 0.23850, 0.17479, 0.51107, 0.32422, 0.17775, 0.56668, 0.33259, 0.39839, 0.36089, 0.19631, 0.60522, 0.38717, 0.56433, 0.24926, 0.20504, 0.07692, 0.42738, 0.71234, 0.46573,Lesao_Maligna
